Id,OverallQual,ExterQual,BsmtQual,BsmtExposure,CentralAir,KitchenQual,FireplaceQu,GarageFinish,GarageCond,Fence,YearBuilt,MoSold,YrSold,BsmtFullBath,FullBath,BedroomAbvGr,Fireplaces,GarageCars,log_LotArea,log_MasVnrArea,log_TotalBsmtSF,log_1stFlrSF,log_2ndFlrSF,log_GarageArea,log_WoodDeckSF,log_OpenPorchSF,log_TotRmsAbvGrd,C (all),FV,RH,RL,RM
316,7,4,4,1,1,4,4,3,3,0,132,6,3,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.27008025463818086,-0.7987989877993185,-0.12843827006708344,-1.3371369442928045,1.1213855306550895,0.1789719146195561,0.8174917272236581,0.7648310415098813,-0.20690222693517366,0,0,0,1,0
1176,8,4,4,1,1,4,3,3,3,0,120,3,1,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.3456128037016216,1.4189673038813284,0.5828954078462771,2.0435795734666824,1.1326168686994034,0.3341757097150719,-0.9643850713904568,0.5670161499984283,1.4576068802541882,0,0,0,1,0
1398,5,3,3,2,1,3,0,1,2,0,48,4,1,-0.8149286968584009,-1.0483964836916573,1.3704036400078397,-0.9433881970418754,-1.034103015109602,-0.7433629010789825,-0.7987989877993185,0.09716543603877688,-0.4962933727806412,1.0543272749818267,-0.4239591296445739,0.27840807540220347,-1.0747683086832738,0.9659167830637788,0,0,0,0,1
557,5,3,3,1,1,3,3,3,3,1,85,4,0,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,0.6262377490334956,-1.034103015109602,0.990889473243547,-0.7987989877993185,0.22279651388426389,-0.028056010851160457,-0.8763558843192172,-0.07468365880879885,1.1957072524992896,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
715,6,4,3,1,1,4,0,2,3,0,104,2,4,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.8068770476127022,1.3606328653110036,-0.11804617993704856,-1.2984047694928276,1.1370761754717167,0.2444189725152088,-0.9643850713904568,0.6975176704514818,-0.20690222693517366,0,0,0,1,0
1448,8,4,4,1,1,4,3,2,3,0,123,11,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.21726869537355178,1.518544536924777,0.31505604645231666,0.31580285658323914,1.1805016287453696,0.353046141272035,-0.9643850713904568,0.8758291967858515,0.9659167830637788,0,0,0,1,0
225,10,5,5,4,1,5,5,3,3,0,131,5,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.8003527307976789,1.8015730924069522,0.8756225964172435,2.405080502233214,-0.8763558843192172,0.7357874439827992,1.1658781076057132,1.0964112333050624,0.9659167830637788,0,0,0,1,0
353,5,3,3,2,0,3,0,1,2,0,69,2,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.02931302458474963,-0.7987989877993185,-0.2535738300692605,-1.8035274704574453,1.0094221773480039,-0.3515113261443682,0.538228840483108,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
404,8,4,4,1,1,4,3,3,3,0,126,6,0,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.5885927198033285,1.6686073426167685,0.2593315250529933,0.17269047186102937,1.2511476279361429,0.15954457839831124,0.9571089299338502,1.1694331294954456,1.9023946765043367,0,0,0,1,0
1253,5,3,3,1,1,3,0,2,3,2,96,10,3,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,0.18928805806486904,-0.7987989877993185,0.027893826836016652,-0.7187844361319857,-0.8763558843192172,-0.10050561767222733,0.39712650331981714,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
579,7,4,4,1,1,4,0,1,3,0,135,1,2,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-1.7792158019033841,-0.7987989877993185,-0.16041573853233215,-1.393950433746939,1.1097230352255072,0.3328991740228838,-0.9643850713904568,1.0830445326186622,-0.9262833183526223,0,1,0,0,0
511,5,4,3,1,1,3,3,1,3,0,79,5,3,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,2.1958636951088666,-1.034103015109602,0.9521691948432257,0.8246860255784544,0.15617737533485662,0.6596846337403548,-0.8763558843192172,-0.10050561767222733,1.2687232216703757,0.6763515365031901,-0.20690222693517366,0,0,0,1,0
1152,5,3,3,1,1,2,4,3,3,0,87,10,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,2.1958636951088666,0.3079328978326369,1.340455647527463,1.063740247815001,0.46796884664063737,0.8857214419629563,-0.8763558843192172,0.3173939882995944,-0.9643850713904568,1.2292493948538912,-0.20690222693517366,0,0,0,1,0
802,4,3,3,1,1,3,0,1,3,0,44,6,1,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-1.2186334017176526,-0.7987989877993185,0.2985177679004413,0.25416333193067553,-0.8763558843192172,0.19162661826663396,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,0,1
843,6,3,3,4,1,3,0,2,4,2,94,4,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.015480534500285817,1.1873623690048136,0.2490554142168203,0.17269047186102937,-0.8763558843192172,0.2658656942618692,-0.9643850713904568,1.1914328800694303,-0.20690222693517366,0,0,0,1,0
758,6,3,3,2,1,3,3,3,3,2,106,3,4,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.510343070312749,1.4086885943014804,-0.18119818554879386,-1.5337774894862637,1.1205368276065335,0.19162661826663396,1.281574784494754,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
164,4,3,3,1,1,3,0,0,0,1,84,3,1,-0.8149286968584009,-1.0483964836916573,-2.256404784907167,-0.9433881970418754,-2.376138928051841,-0.9523235057623851,-0.7987989877993185,0.04505186079219523,-0.690524954747837,-0.8763558843192172,-4.017388392222728,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
1096,6,4,4,1,1,4,4,2,3,0,134,2,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.07886164914539268,-0.7987989877993185,0.3768432743811279,0.5460889378815649,-0.8763558843192172,0.19162661826663396,-0.9643850713904568,0.38503866172261714,-0.20690222693517366,0,0,0,1,0
774,5,3,3,1,1,3,0,2,3,0,86,6,1,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,0.24639747073246887,-0.5348068297756674,0.07288591148803762,-0.586785158089706,-0.8763558843192172,-0.1323206857649298,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
413,7,5,5,3,1,4,4,3,3,0,137,5,4,1.1315676588279229,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,-1.3875130467119392,1.5133032591092281,0.47023729847852086,0.9110168086161003,-0.8763558843192172,0.2573666870206074,-0.9643850713904568,1.2422733143346374,0.41625401909868076,0,1,0,0,0
574,7,3,4,1,1,3,3,2,3,0,128,11,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.21080175109234667,-0.7987989877993185,-0.6464797319488654,-1.0956085723443418,1.0948327932263906,0.125900766567743,0.8174917272236581,-1.0747683086832738,0.9659167830637788,0,0,0,1,0
1148,7,3,3,1,1,2,4,1,3,0,69,6,3,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,0.5739738844086528,-0.7987989877993185,-0.14249916794602235,-0.7688659909545087,1.1162573837091496,-0.24348331348955618,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1376,8,4,4,4,1,4,4,3,3,0,135,11,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.4021372983273661,0.874871696008444,0.5255595785392073,1.100366837339886,-0.8763558843192172,0.5333529478510475,0.8174917272236581,0.6063839357259817,0.41625401909868076,0,0,0,1,0
619,9,5,5,3,1,4,4,1,3,0,135,6,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.5234366317338307,1.530500770935673,0.648968966829241,1.5705263815406687,-0.8763558843192172,0.5813624670773578,-0.9643850713904568,1.1094048606643196,1.4576068802541882,0,0,0,1,0
385,6,4,4,3,1,4,2,3,3,0,120,5,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,2.1958636951088666,0.3079328978326369,3.4841593087335645,-0.7987989877993185,0.5303155672280591,-0.06520772705926131,1.1818937754825225,0.2811808880853977,1.1127685453390177,1.4610951417210014,1.4576068802541882,0,0,0,1,0
738,8,4,4,1,1,4,4,3,3,0,133,5,0,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.30581785757154634,-0.7987989877993185,0.055365974132760704,-0.6244218502247861,1.190790495376399,0.6041720757792788,-0.9643850713904568,1.1423796831662187,0.9659167830637788,0,0,0,1,0
826,10,5,5,3,1,5,4,3,3,0,135,5,2,1.1315676588279229,0.7792558938484261,-1.0474686432688316,0.6262377490334956,1.6499688107748758,0.9846873356886457,1.75511190620418,0.7584397123642063,1.97727835507817,-0.8763558843192172,0.8955759754887329,1.0594293352444262,0.7077504946955736,0.41625401909868076,0,0,0,1,0
1457,6,3,4,1,1,3,3,1,3,1,106,1,4,1.1315676588279229,0.7792558938484261,0.16146749836950397,2.1958636951088666,0.3079328978326369,0.7567378574843958,1.0245659657686348,0.5100473716159714,1.9608537532196537,-0.8763558843192172,0.2798025349250638,1.2973359687679178,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1034,7,4,4,1,1,4,0,1,3,0,130,1,0,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,1.6499688107748758,-0.18896180920538144,1.3684323223875932,0.5684239063397708,1.2601257132041939,-0.8763558843192172,0.6854929855590908,-0.9643850713904568,1.21585063530977,-0.20690222693517366,0,0,0,1,0
333,8,4,4,1,1,4,4,2,3,0,131,9,3,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.34139412492669113,1.3697168435958156,1.1195409826563383,1.2128646929557634,-0.8763558843192172,0.6699761975257106,-0.9643850713904568,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
344,9,5,5,1,1,5,5,2,3,0,133,6,2,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,-0.02196513598623188,1.6481777672239346,0.5833899691090794,1.3159054602998188,-0.8763558843192172,0.3629036185654634,1.4319453391179633,0.9227613204939181,-0.20690222693517366,0,0,0,1,0
593,5,3,3,1,1,3,0,3,3,0,110,5,2,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.5956449913014026,-0.7987989877993185,-0.019667534509600362,-0.9317394650543934,-0.8763558843192172,0.6178435994151751,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
1048,5,3,4,1,1,3,0,1,3,0,122,1,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.06368401027560852,-0.7987989877993185,0.14118137882517506,-0.33224233312873225,-0.8763558843192172,0.4838157206714659,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1350,8,3,3,1,0,3,0,0,0,0,0,11,2,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,-2.376138928051841,-1.0433295289059201,-0.7987989877993185,-0.16647459013064528,-0.4995983109148173,1.2818854823560304,-4.017388392222728,-0.9643850713904568,0.7909448815442757,0.9659167830637788,0,0,0,0,1
966,6,4,4,1,1,4,4,3,3,0,133,6,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.26309557095663755,-0.7987989877993185,-0.054015832251588486,-1.0597583963355326,1.1149617079979937,0.11372760375534045,-0.9643850713904568,0.9227613204939181,0.9659167830637788,0,0,0,1,0
130,5,3,3,1,1,5,0,2,3,1,86,6,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.005259659067222138,0.8976845128258167,0.15617737533485662,-0.1408719361572123,-0.8763558843192172,0.5596177473106289,-0.9643850713904568,0.9711763065212269,-0.20690222693517366,0,0,0,1,0
312,6,3,3,1,1,3,4,1,3,0,76,4,3,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,0.6262377490334956,-1.034103015109602,-0.21929417084695746,-0.7987989877993185,0.1259104913607279,-0.3891581869389571,-0.8763558843192172,-0.22605607413826867,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
417,6,3,3,1,1,3,3,3,3,0,106,2,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.25782071715974225,1.2266611355030854,-0.18119818554879386,-1.5337774894862637,1.1264285591878307,0.19162661826663396,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
861,7,4,3,1,1,4,4,1,3,2,46,5,1,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,-0.3088620206797136,-0.7987989877993185,0.07288591148803762,-0.586785158089706,1.0208436494781152,-0.2985672668845692,-0.9643850713904568,1.4788147131236578,0.41625401909868076,0,0,0,1,0
308,6,3,3,1,1,2,0,0,0,1,48,2,2,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-2.376138928051841,-0.23895659783498696,-0.7987989877993185,-0.8005363912512591,-0.1943563241294757,0.9220141527996282,-4.017388392222728,-0.9643850713904568,1.2422733143346374,-0.20690222693517366,0,0,0,0,1
1428,5,3,3,1,1,3,3,1,3,0,73,3,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,0.6262377490334956,-1.034103015109602,0.39124869760518294,-0.7987989877993185,0.07379788576928346,-0.15563653403895072,1.018474549803974,-0.10050561767222733,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
1018,8,4,4,3,1,4,5,2,3,0,112,7,3,1.1315676588279229,-1.0483964836916573,-2.256404784907167,0.6262377490334956,0.3079328978326369,-0.8437086294845563,-0.7987989877993185,0.31505604645231666,0.6528479577660102,-0.8763558843192172,0.36412597764768884,0.6413405531831353,-1.0747683086832738,-1.777130558613517,0,0,0,1,0
378,8,4,4,1,1,4,4,2,3,0,132,11,1,-0.8149286968584009,2.6069082713885092,1.3704036400078397,0.6262377490334956,0.3079328978326369,0.4290088267046958,-0.7987989877993185,0.5303155672280591,1.1180927984255122,1.186032347897544,0.41700812598595327,0.9951161891505335,1.4256652080356955,0.9659167830637788,0,1,0,0,0
81,6,3,4,1,1,4,4,3,3,0,96,5,3,-0.8149286968584009,0.7792558938484261,1.3704036400078397,0.6262377490334956,-1.034103015109602,0.7305761704136234,1.6226499445235036,0.05815689273200856,0.2176336272521167,1.2103785118170245,0.2921098727541447,-0.9643850713904568,0.9227613204939181,0.9659167830637788,0,0,0,1,0
1111,6,3,4,1,1,3,3,3,3,0,123,5,2,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.21929417084695746,-0.7987989877993185,-0.06471031059871894,-1.099617596896011,1.1856896118275562,0.17737366215986272,1.126746375867604,0.9936179885579773,0.9659167830637788,0,0,0,1,0
868,4,3,3,1,1,2,0,2,3,0,89,4,1,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.4889346275465215,-0.7987989877993185,0.18218810227512341,0.05048448587798738,-0.8763558843192172,0.3379912330045458,1.0162452211458874,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1362,7,4,5,3,1,4,4,3,3,0,133,5,3,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.1560494584799101,0.2802591485038428,0.5035430698237205,1.018309498211459,-0.8763558843192172,0.17577170575141132,1.0162452211458874,0.6063839357259817,0.41625401909868076,0,0,0,1,0
1013,6,3,3,1,1,4,3,1,3,0,51,7,1,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,2.1958636951088666,-1.034103015109602,0.32979181596295487,-0.7987989877993185,-0.2726947315717808,-0.6278660980365378,1.0687737885838067,-0.4239591296445739,0.8018897903849095,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
1295,5,3,3,1,1,3,0,1,3,0,83,3,0,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-0.17767739022358678,-0.7987989877993185,0.027893826836016652,-0.754474358775227,-0.8763558843192172,0.37262249755465615,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1339,7,4,4,1,1,4,0,2,3,0,130,5,0,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.7971551296107606,-0.7987989877993185,0.0765278338901068,-0.5596967499980119,1.20431118000716,0.26867563260636584,0.9623979907158081,1.03046232766853,0.9659167830637788,0,0,0,1,0
315,7,3,3,1,1,5,4,1,3,0,53,7,0,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.1374028671993708,-0.7987989877993185,-0.11461075889258515,-0.8715196073792559,1.1584408234925254,0.3405232647033486,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,0,1
1221,5,3,3,1,1,3,0,1,3,0,92,10,0,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-0.26882575642254003,-0.7987989877993185,0.07288591148803762,-0.586785158089706,-0.8763558843192172,-0.10050561767222733,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1436,6,4,3,1,1,4,4,2,3,2,90,6,2,1.1315676588279229,-1.0483964836916573,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.12384099024919853,1.2853709907397997,0.38000490406844356,1.0324736958514875,-0.8763558843192172,0.2252778763584824,-0.9643850713904568,0.6063839357259817,0.41625401909868076,0,0,0,1,0
69,4,3,3,1,1,3,0,1,3,0,73,5,4,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-1.2984904006119342,-0.7987989877993185,-0.0931760219530452,-1.2057116447906624,-0.8763558843192172,-0.2859414568633227,-0.9643850713904568,-1.0747683086832738,-1.777130558613517,0,0,0,0,1
430,6,3,4,2,1,4,3,1,3,0,116,2,3,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.4833778862523876,-0.7987989877993185,0.4248483528632212,0.7692707034657689,-0.8763558843192172,0.3774311700312767,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
96,6,5,4,1,1,3,3,3,3,0,121,3,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.17074345102869135,0.8138035658858012,-0.1713535992310577,-1.4970859064340736,1.1512288991678639,0.15954457839831124,1.1402357967575405,0.8615026891544647,-0.20690222693517366,0,0,0,1,0
889,8,4,3,4,1,4,3,1,3,0,98,9,1,1.1315676588279229,0.7792558938484261,1.3704036400078397,0.6262377490334956,0.3079328978326369,1.1202454459091782,-0.7987989877993185,0.8123562620674343,2.1692816696279795,-0.8763558843192172,0.42934208288007375,0.7370289558386209,1.410254707455794,0.9659167830637788,0,0,0,1,0
790,6,3,3,4,1,4,0,3,3,0,94,6,1,-0.8149286968584009,0.7792558938484261,2.5793397816461754,-0.9433881970418754,0.3079328978326369,0.6071147902052917,1.1293418536435516,-0.003510161684300812,-0.3764197523176802,1.2547205876261365,0.19786814040929254,0.9266483417162956,1.3135830598112106,1.4576068802541882,0,0,0,1,0
228,6,3,3,1,1,3,0,1,3,0,98,8,2,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-3.0635222250746867,1.0491461183662387,-0.45583446732045774,-2.5573695040755493,1.014885899890648,-0.11991022887663427,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,0,1
238,7,4,4,1,1,4,0,2,3,0,121,1,4,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.10721321580207602,-0.7987989877993185,0.1462100968469028,-0.25794194040570223,1.1272609857190037,0.21777244018103245,1.3198333261148834,0.9098278565722412,0.41625401909868076,0,0,0,1,0
834,6,3,3,1,1,3,0,2,3,0,92,1,3,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,0.3079328978326369,0.21805111697746032,1.1811015127765805,0.49588997275024377,0.9897857758512778,-0.8763558843192172,0.24004860676078396,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
217,7,4,4,2,1,4,0,1,3,0,132,3,2,1.1315676588279229,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.11223022273518675,1.3291615263793435,0.45075566357058416,0.82156649265142,-0.8763558843192172,0.2573666870206074,0.9435603328005198,1.0646035176140203,0.9659167830637788,0,0,0,1,0
125,6,3,4,1,1,3,3,1,3,0,107,0,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.2603796310205684,-0.7987989877993185,0.40671073320880036,1.1298541347757307,-0.8763558843192172,0.18374461860322114,1.0675153983121188,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
684,9,4,4,3,1,4,3,3,3,0,130,6,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,1.6499688107748758,0.4473582028215274,1.2484304991274566,0.5542087681336237,1.2862810105673712,-0.8763558843192172,0.5139619461538079,1.1795870766621248,0.7077504946955736,0.41625401909868076,0,0,0,1,0
1349,7,4,4,4,1,4,2,2,3,0,126,7,1,1.1315676588279229,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,1.1606453531876144,-0.7987989877993185,0.47700582661958724,0.9444265629276609,-0.8763558843192172,0.2988537689858158,1.3517767356704071,0.4421192085369249,-0.9262833183526223,0,0,0,1,0
381,5,3,3,1,1,4,4,1,3,0,52,4,4,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,-1.034103015109602,-1.1387757237173128,-0.7987989877993185,0.17090820275815624,-0.22144801491042942,1.0989666732375878,-0.05425131763351409,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
257,6,4,4,1,1,4,0,2,3,0,131,4,2,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,0.3079328978326369,-0.03483052259327727,-0.7987989877993185,0.027893826836016652,-0.754474358775227,1.178401375033477,0.4848420666371089,1.1127685453390177,0.807574319317484,0.41625401909868076,0,1,0,0,0
341,8,4,4,1,1,4,0,3,3,0,130,3,4,-0.8149286968584009,0.7792558938484261,1.3704036400078397,-0.9433881970418754,0.3079328978326369,0.9020799393650674,-0.7987989877993185,0.12161842404775068,-0.32285696855044216,1.1958071557453538,0.17737366215986272,0.9323683781776813,-1.0747683086832738,1.4576068802541882,0,0,0,1,0
1318,7,4,5,1,1,4,4,2,3,0,134,3,1,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,-1.4659251276419658,-0.7987989877993185,0.40057603374428846,0.6345428843579357,-0.8763558843192172,0.23122409694698784,-0.9643850713904568,1.4807425616797705,-0.9262833183526223,0,1,0,0,0
1440,7,3,3,1,1,3,3,2,3,0,107,10,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,0.5049459023705873,0.9435262461776697,-0.3646244204692385,-0.17940690149142152,1.1079565448203559,0.34555967227207685,-0.9643850713904568,1.0150274966681445,-0.20690222693517366,0,0,0,1,0
656,6,3,3,1,1,3,0,1,3,0,99,2,4,-0.8149286968584009,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-1.034103015109602,-3.272001473550297,1.4655749588081148,-0.3865079261924478,-2.2989837822766885,1.0506057088446124,-0.1604342931075134,-0.9643850713904568,-1.0747683086832738,-0.20690222693517366,0,0,0,0,1
100,4,3,3,1,1,3,0,0,0,0,87,0,4,1.1315676588279229,-1.0483964836916573,0.16146749836950397,-0.9433881970418754,-2.376138928051841,0.07949150294124019,-0.7987989877993185,0.10685774277066346,0.32849183657991776,-0.8763558843192172,-4.017388392222728,1.300631255336991,-1.0747683086832738,-0.20690222693517366,0,0,0,1,0
298,7,4,4,1,1,4,3,2,3,0,125,5,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-0.3720814685254376,2.0113335406876924,0.1284751575916208,-0.37959946491907715,1.2150843698588276,0.3774311700312767,-0.9643850713904568,0.04163121001177015,0.41625401909868076,0,1,0,0,0
82,6,3,5,1,1,3,0,3,3,0,126,2,0,1.1315676588279229,0.7792558938484261,-1.0474686432688316,-0.9433881970418754,0.3079328978326369,-1.3448849356236166,1.5228578353158826,0.32657514268996135,0.5999272629212058,-0.8763558843192172,0.1344664756901413,-0.9643850713904568,1.3919945333006063,-0.9262833183526223,0,0,0,0,1
48,8,4,4,3,1,4,0,2,3,0,134,6,1,-0.8149286968584009,0.7792558938484261,0.16146749836950397,-0.9433881970418754,1.6499688107748758,0.4207392116256007,-0.7987989877993185,0.5694300519001406,1.2638757004763244,-0.8763558843192172,0.6262529960854233,-0.9643850713904568,1.2486511505235727,0.41625401909868076,0,1,0,0,0
1113,5,3,3,1,1,3,0,1,3,0,85,6,0,1.1315676588279229,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-0.4527819071769441,-0.7987989877993185,-0.019667534509600362,-0.9317394650543934,-0.8763558843192172,-0.05425131763351409,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
1403,7,4,4,3,1,4,4,2,3,0,134,6,0,-0.8149286968584009,0.7792558938484261,-1.0474686432688316,0.6262377490334956,0.3079328978326369,-0.548205401801342,-0.7987989877993185,0.358912931347985,0.4985019668463236,-0.8763558843192172,0.4734675651259935,1.0162452211458874,0.7993338429384564,-0.20690222693517366,0,0,0,1,0
145,5,3,3,1,1,3,0,1,3,0,91,10,0,1.1315676588279229,0.7792558938484261,3.7882759232845107,-0.9433881970418754,0.3079328978326369,0.03275592141484041,1.4178388284565866,0.6048650249715386,1.3959447601034334,-0.8763558843192172,0.2852995331254059,-0.9643850713904568,-1.0747683086832738,1.9023946765043367,0,0,0,0,1
530,6,4,3,1,1,3,3,2,3,0,85,2,1,1.1315676588279229,2.6069082713885092,1.3704036400078397,2.1958636951088666,0.3079328978326369,2.533425665661518,-0.7987989877993185,0.7410282391509473,2.5607104104678555,-0.8763558843192172,0.2573666870206074,-0.9643850713904568,-1.0747683086832738,1.4576068802541882,0,0,0,1,0
676,6,3,3,1,1,3,3,1,3,0,106,3,3,-0.8149286968584009,0.7792558938484261,0.16146749836950397,0.6262377490334956,0.3079328978326369,-2.667080606050312,-0.7987989877993185,0.019180446062998402,-0.7869498457058016,1.0606029299685076,0.19162661826663396,0.33571235653752024,-1.0747683086832738,0.41625401909868076,0,0,0,1,0
871,5,3,3,1,0,3,0,1,3,0,90,7,3,-0.8149286968584009,-1.0483964836916573,-1.0474686432688316,-0.9433881970418754,-1.034103015109602,-0.5956449913014026,-0.7987989877993185,0.05629731958775255,-0.6486122047307235,-0.8763558843192172,-0.05425131763351409,-0.9643850713904568,-1.0747683086832738,-0.9262833183526223,0,0,0,1,0
